SymbolName	G_InputsScaled.fCylPosition	SymbolName	G_InputsScaled.fSupplyPressure	SymbolName	G_InputsScaled.fReturnPressure	SymbolName	G_InputsScaled.fPistonPressure	SymbolName	G_InputsScaled.fRodPressure	SymbolName	G_Outputs.stCylinderOutputs.nValveOutput	SymbolName	G_ControlParameters.fControlSignal_Cyl	SymbolName	G_ControlParameters.fCylinder_ControlInput	SymbolName	G_ControlParameters.fVelRefCyl	SymbolName	G_ControlParameters.fPosRefCyl	SymbolName	G_ControlParameters.fPosErrorWinch	SymbolName	G_ControlParameters.fPosErrorCyl
NetID	192.168.0.10.1.1	NetID	192.168.0.10.1.1	NetID	192.168.0.10.1.1	NetID	192.168.0.10.1.1	NetID	192.168.0.10.1.1	NetID	192.168.0.10.1.1	NetID	192.168.0.10.1.1	NetID	192.168.0.10.1.1	NetID	192.168.0.10.1.1	NetID	192.168.0.10.1.1	NetID	192.168.0.10.1.1	NetID	192.168.0.10.1.1
Port	851	Port	851	Port	851	Port	851	Port	851	Port	851	Port	851	Port	851	Port	851	Port	851	Port	851	Port	851
Offset	0	Offset	0	Offset	0	Offset	0	Offset	0	Offset	0	Offset	0	Offset	0	Offset	0	Offset	0	Offset	0	Offset	0
ScaleFactor	1	ScaleFactor	1	ScaleFactor	1	ScaleFactor	1	ScaleFactor	1	ScaleFactor	1	ScaleFactor	1	ScaleFactor	1	ScaleFactor	1	ScaleFactor	1	ScaleFactor	1	ScaleFactor	1
BitMask	0xffffffffffffffff	BitMask	0xffffffffffffffff	BitMask	0xffffffffffffffff	BitMask	0xffffffffffffffff	BitMask	0xffffffffffffffff	BitMask	0xffffffffffffffff	BitMask	0xffffffffffffffff	BitMask	0xffffffffffffffff	BitMask	0xffffffffffffffff	BitMask	0xffffffffffffffff	BitMask	0xffffffffffffffff	BitMask	0xffffffffffffffff
Unit	(None)	Unit	(None)	Unit	(None)	Unit	(None)	Unit	(None)	Unit	(None)	Unit	(None)	Unit	(None)	Unit	(None)	Unit	(None)	Unit	(None)	Unit	(None)
Unit ScaleFactor	1	Unit ScaleFactor	1	Unit ScaleFactor	1	Unit ScaleFactor	1	Unit ScaleFactor	1	Unit ScaleFactor	1	Unit ScaleFactor	1	Unit ScaleFactor	1	Unit ScaleFactor	1	Unit ScaleFactor	1	Unit ScaleFactor	1	Unit ScaleFactor	1
Unit Offset	0	Unit Offset	0	Unit Offset	0	Unit Offset	0	Unit Offset	0	Unit Offset	0	Unit Offset	0	Unit Offset	0	Unit Offset	0	Unit Offset	0	Unit Offset	0	Unit Offset	0

133437468981370000	0.00021829975675169422	133437468981370000	-74.5022888882107	133437468981370000	0.059312723166600523	133437468981370000	-14.527314065981019	133437468981370000	-22.950422681356244	133437468981370000	18230	133437468981370000	-0.0021829975675169422	133437468981370000	-0.0021829975675169422	133437468981370000	0	133437468981370000	0	133437468981370000	-0.23501526967351083	133437468981370000	-0.21829975675169422
133437468981470000	0.00023389259651968031	133437468981470000	-74.4778740806299	133437468981470000	0.06541642506180001	133437468981470000	-14.478484450819421	133437468981470000	-22.950422681356244	133437468981470000	18232	133437468981470000	-0.0023389259651968031	133437468981470000	-0.0023389259651968031	133437468981470000	0	133437468981470000	0	133437468981470000	-0.23501526967351083	133437468981470000	-0.23389259651968031
133437468981570000	0.00021829975675169422	133437468981570000	-74.4900814844203	133437468981570000	0.067857905819879771	133437468981570000	-14.527314065981019	133437468981570000	-23.109118930631428	133437468981570000	18230	133437468981570000	-0.0021829975675169422	133437468981570000	-0.0021829975675169422	133437468981570000	0	133437468981570000	0	133437468981570000	-0.23501526967351083	133437468981570000	-0.21829975675169422
133437468981670000	0.00023389259651968031	133437468981670000	-74.5267036957915	133437468981670000	0.064195684682760046	133437468981670000	-14.490691854609823	133437468981670000	-23.121326334421827	133437468981670000	18232	133437468981670000	-0.0023389259651968031	133437468981670000	-0.0023389259651968031	133437468981670000	0	133437468981670000	0	133437468981670000	-0.23501526967351083	133437468981670000	-0.23389259651968031
133437468981770000	0.00021829975675169422	133437468981770000	-74.5267036957915	133437468981770000	0.03611865596484265	133437468981770000	-14.429654835657827	133437468981770000	-23.09691152684103	133437468981770000	18230	133437468981770000	-0.0021829975675169422	133437468981770000	-0.0021829975675169422	133437468981770000	0	133437468981770000	0	133437468981770000	-0.23501526967351083	133437468981770000	-0.21829975675169422
133437468981870000	0.00020270691698370813	133437468981870000	-74.5267036957915	133437468981870000	0.0373393963438825	133437468981870000	-14.429654835657827	133437468981870000	-23.121326334421827	133437468981870000	18232	133437468981870000	-0.0020270691698370813	133437468981870000	-0.0020270691698370813	133437468981870000	0	133437468981870000	0	133437468981870000	-0.23501526967351083	133437468981870000	-0.20270691698370813
133437468981970000	0.00020270691698370813	133437468981970000	-74.4900814844203	133437468981970000	0.066637165440839863	133437468981970000	-14.478484450819421	133437468981970000	-23.023667104098635	133437468981970000	18233	133437468981970000	-0.0020270691698370813	133437468981970000	-0.0020270691698370813	133437468981970000	0	133437468981970000	0	133437468981970000	-0.23501526967351083	133437468981970000	-0.20270691698370813
133437468982070000	0.00021829975675169422	133437468982070000	-74.4534592730491	133437468982070000	0.073961607715079147	133437468982070000	-14.551728873561816	133437468982070000	-23.194570757164222	133437468982070000	18233	133437468982070000	-0.0021829975675169422	133437468982070000	-0.0021829975675169422	133437468982070000	0	133437468982070000	0	133437468982070000	-0.23501526967351083	133437468982070000	-0.21829975675169422
133437468982170000	0.00023389259651968031	133437468982170000	-74.5022888882107	133437468982170000	0.067857905819879771	133437468982170000	-14.527314065981019	133437468982170000	-23.218985564745019	133437468982170000	18232	133437468982170000	-0.0023389259651968031	133437468982170000	-0.0023389259651968031	133437468982170000	0	133437468982170000	0	133437468982170000	-0.23501526967351083	133437468982170000	-0.23389259651968031
133437468982270000	0.00023389259651968031	133437468982270000	-74.5022888882107	133437468982270000	0.049546800134281421	133437468982270000	-14.551728873561816	133437468982270000	-23.023667104098635	133437468982270000	18230	133437468982270000	-0.0023389259651968031	133437468982270000	-0.0023389259651968031	133437468982270000	0	133437468982270000	0	133437468982270000	-0.23501526967351083	133437468982270000	-0.23389259651968031
133437468982370000	0.00021829975675169422	133437468982370000	-74.4534592730491	133437468982370000	0.03611865596484265	133437468982370000	-14.576143681142613	133437468982370000	-23.035874507889034	133437468982370000	18230	133437468982370000	-0.0021829975675169422	133437468982370000	-0.0021829975675169422	133437468982370000	0	133437468982370000	0	133437468982370000	-0.23501526967351083	133437468982370000	-0.21829975675169422
133437468982470000	0.00021829975675169422	133437468982470000	-74.4900814844203	133437468982470000	0.055650502029480853	133437468982470000	-14.527314065981019	133437468982470000	-23.084704123050631	133437468982470000	18232	133437468982470000	-0.0021829975675169422	133437468982470000	-0.0021829975675169422	133437468982470000	0	133437468982470000	0	133437468982470000	-0.23501526967351083	133437468982470000	-0.21829975675169422
133437468982570000	0.00021829975675169422	133437468982570000	-74.5389110995819	133437468982570000	0.077623828852198873	133437468982570000	-14.490691854609823	133437468982570000	-23.035874507889034	133437468982570000	18232	133437468982570000	-0.0021829975675169422	133437468982570000	-0.0021829975675169422	133437468982570000	0	133437468982570000	0	133437468982570000	-0.23501526967351083	133437468982570000	-0.21829975675169422
133437468982670000	0.00021829975675169422	133437468982670000	-74.4412518692587	133437468982670000	0.078844569231238726	133437468982670000	-14.527314065981019	133437468982670000	-23.157948545793023	133437468982670000	18232	133437468982670000	-0.0021829975675169422	133437468982670000	-0.0021829975675169422	133437468982670000	0	133437468982670000	0	133437468982670000	-0.23501526967351083	133437468982670000	-0.21829975675169422
133437468982770000	0.00021829975675169422	133437468982770000	-74.404629657887511	133437468982770000	0.069078646198919624	133437468982770000	-14.563936277352214	133437468982770000	-23.072496719260229	133437468982770000	18232	133437468982770000	-0.0021829975675169422	133437468982770000	-0.0021829975675169422	133437468982770000	0	133437468982770000	0	133437468982770000	-0.23501526967351083	133437468982770000	-0.21829975675169422
133437468982870000	0.00021829975675169422	133437468982870000	-74.4900814844203	133437468982870000	0.05076754051332133	133437468982870000	-14.490691854609823	133437468982870000	-22.926007873775447	133437468982870000	18232	133437468982870000	-0.0021829975675169422	133437468982870000	-0.0021829975675169422	133437468982870000	0	133437468982870000	0	133437468982870000	-0.23501526967351083	133437468982870000	-0.21829975675169422
133437468982970000	0.00023389259651968031	133437468982970000	-74.587740714743489	133437468982970000	0.033677175206762888	133437468982970000	-14.502899258400221	133437468982970000	-23.035874507889034	133437468982970000	18232	133437468982970000	-0.0023389259651968031	133437468982970000	-0.0023389259651968031	133437468982970000	0	133437468982970000	0	133437468982970000	-0.23501526967351083	133437468982970000	-0.23389259651968031
133437468983070000	0.00023389259651968031	133437468983070000	-74.5389110995819	133437468983070000	0.03245643482772298	133437468983070000	-14.51510666219062	133437468983070000	-23.084704123050631	133437468983070000	18230	133437468983070000	-0.0023389259651968031	133437468983070000	-0.0023389259651968031	133437468983070000	0	133437468983070000	0	133437468983070000	-0.23501526967351083	133437468983070000	-0.23389259651968031
133437468983170000	0.00021829975675169422	133437468983170000	-74.380214850306714	133437468983170000	0.060533463545640431	133437468983170000	-14.466277047029022	133437468983170000	-23.09691152684103	133437468983170000	18230	133437468983170000	-0.0021829975675169422	133437468983170000	-0.0021829975675169422	133437468983170000	0	133437468983170000	0	133437468983170000	-0.23501526967351083	133437468983170000	-0.21829975675169422
133437468983270000	0.00021829975675169422	133437468983270000	-74.392422254097113	133437468983270000	0.076403088473158909	133437468983270000	-14.466277047029022	133437468983270000	-23.084704123050631	133437468983270000	18232	133437468983270000	-0.0021829975675169422	133437468983270000	-0.0021829975675169422	133437468983270000	0	133437468983270000	0	133437468983270000	-0.23501526967351083	133437468983270000	-0.21829975675169422
133437468983370000	0.00021829975675169422	133437468983370000	-74.4534592730491	133437468983370000	0.061754203924680284	133437468983370000	-14.441862239448225	133437468983370000	-23.109118930631428	133437468983370000	18232	133437468983370000	-0.0021829975675169422	133437468983370000	-0.0021829975675169422	133437468983370000	0	133437468983370000	0	133437468983370000	-0.23501526967351083	133437468983370000	-0.21829975675169422
133437468983470000	0.00020270691698370813	133437468983470000	-74.4412518692587	133437468983470000	0.05809198278756067	133437468983470000	-14.466277047029022	133437468983470000	-23.121326334421827	133437468983470000	18232	133437468983470000	-0.0020270691698370813	133437468983470000	-0.0020270691698370813	133437468983470000	0	133437468983470000	0	133437468983470000	-0.23501526967351083	133437468983470000	-0.20270691698370813
133437468983570000	0.00023389259651968031	133437468983570000	-74.380214850306714	133437468983570000	0.05076754051332133	133437468983570000	-14.478484450819421	133437468983570000	-23.133533738212225	133437468983570000	18233	133437468983570000	-0.0023389259651968031	133437468983570000	-0.0023389259651968031	133437468983570000	0	133437468983570000	0	133437468983570000	-0.23501526967351083	133437468983570000	-0.23389259651968031
133437468983670000	0.00023389259651968031	133437468983670000	-74.4778740806299	133437468983670000	0.053209021271401091	133437468983670000	-14.466277047029022	133437468983670000	-23.035874507889034	133437468983670000	18230	133437468983670000	-0.0023389259651968031	133437468983670000	-0.0023389259651968031	133437468983670000	0	133437468983670000	0	133437468983670000	-0.23501526967351083	133437468983670000	-0.23389259651968031
133437468983770000	0.00020270691698370813	133437468983770000	-74.575533310953091	133437468983770000	0.069078646198919624	133437468983770000	-14.478484450819421	133437468983770000	-22.938215277565845	133437468983770000	18230	133437468983770000	-0.0020270691698370813	133437468983770000	-0.0020270691698370813	133437468983770000	0	133437468983770000	0	133437468983770000	-0.23501526967351083	133437468983770000	-0.20270691698370813
133437468983870000	0.00020270691698370813	133437468983870000	-74.4900814844203	133437468983870000	0.075182348094119056	133437468983870000	-14.490691854609823	133437468983870000	-23.09691152684103	133437468983870000	18233	133437468983870000	-0.0020270691698370813	133437468983870000	-0.0020270691698370813	133437468983870000	0	133437468983870000	0	133437468983870000	-0.23501526967351083	133437468983870000	-0.20270691698370813
133437468983970000	0.00021829975675169422	133437468983970000	-74.380214850306714	133437468983970000	0.055650502029480853	133437468983970000	-14.502899258400221	133437468983970000	-23.255607776116214	133437468983970000	18233	133437468983970000	-0.0021829975675169422	133437468983970000	-0.0021829975675169422	133437468983970000	0	133437468983970000	0	133437468983970000	-0.23501526967351083	133437468983970000	-0.21829975675169422
133437468984070000	0.00021829975675169422	133437468984070000	-74.380214850306714	133437468984070000	0.04344309823908199	133437468984070000	-14.466277047029022	133437468984070000	-23.133533738212225	133437468984070000	18232	133437468984070000	-0.0021829975675169422	133437468984070000	-0.0021829975675169422	133437468984070000	0	133437468984070000	0	133437468984070000	-0.23501526967351083	133437468984070000	-0.21829975675169422
133437468984170000	0.00023389259651968031	133437468984170000	-74.4778740806299	133437468984170000	0.066637165440839863	133437468984170000	-14.417447431867428	133437468984170000	-23.035874507889034	133437468984170000	18232	133437468984170000	-0.0023389259651968031	133437468984170000	-0.0023389259651968031	133437468984170000	0	133437468984170000	0	133437468984170000	-0.23501526967351083	133437468984170000	-0.23389259651968031
133437468984270000	0.00020270691698370813	133437468984270000	-74.4900814844203	133437468984270000	0.06541642506180001	133437468984270000	-14.466277047029022	133437468984270000	-23.121326334421827	133437468984270000	18230	133437468984270000	-0.0020270691698370813	133437468984270000	-0.0020270691698370813	133437468984270000	0	133437468984270000	0	133437468984270000	-0.23501526967351083	133437468984270000	-0.20270691698370813
133437468984370000	0.00023389259651968031	133437468984370000	-74.404629657887511	133437468984370000	0.064195684682760046	133437468984370000	-14.466277047029022	133437468984370000	-23.170155949583421	133437468984370000	18233	133437468984370000	-0.0023389259651968031	133437468984370000	-0.0023389259651968031	133437468984370000	0	133437468984370000	0	133437468984370000	-0.23501526967351083	133437468984370000	-0.23389259651968031
133437468984470000	0.00021829975675169422	133437468984470000	-74.355800042725917	133437468984470000	0.071520126956999386	133437468984470000	-14.429654835657827	133437468984470000	-23.20677816095462	133437468984470000	18230	133437468984470000	-0.0021829975675169422	133437468984470000	-0.0021829975675169422	133437468984470000	0	133437468984470000	0	133437468984470000	-0.23501526967351083	133437468984470000	-0.21829975675169422
133437468984570000	0.00021829975675169422	133437468984570000	-74.355800042725917	133437468984570000	0.051988280892361183	133437468984570000	-14.502899258400221	133437468984570000	-23.218985564745019	133437468984570000	18232	133437468984570000	-0.0021829975675169422	133437468984570000	-0.0021829975675169422	133437468984570000	0	133437468984570000	0	133437468984570000	-0.23501526967351083	133437468984570000	-0.21829975675169422
133437468984670000	0.00023389259651968031	133437468984670000	-74.404629657887511	133437468984670000	0.041001617481002228	133437468984670000	-14.551728873561816	133437468984670000	-23.121326334421827	133437468984670000	18232	133437468984670000	-0.0023389259651968031	133437468984670000	-0.0023389259651968031	133437468984670000	0	133437468984670000	0	133437468984670000	-0.23501526967351083	133437468984670000	-0.23389259651968031
133437468984770000	0.00021829975675169422	133437468984770000	-74.392422254097113	133437468984770000	0.042222357860042081	133437468984770000	-14.51510666219062	133437468984770000	-23.121326334421827	133437468984770000	18230	133437468984770000	-0.0021829975675169422	133437468984770000	-0.0021829975675169422	133437468984770000	0	133437468984770000	0	133437468984770000	-0.23501526967351083	133437468984770000	-0.21829975675169422
133437468984870000	0.00021829975675169422	133437468984870000	-74.429044465468309	133437468984870000	0.056871242408520706	133437468984870000	-14.502899258400221	133437468984870000	-23.170155949583421	133437468984870000	18232	133437468984870000	-0.0021829975675169422	133437468984870000	-0.0021829975675169422	133437468984870000	0	133437468984870000	0	133437468984870000	-0.23501526967351083	133437468984870000	-0.21829975675169422
133437468984970000	0.00021829975675169422	133437468984970000	-74.5267036957915	133437468984970000	0.076403088473158909	133437468984970000	-14.490691854609823	133437468984970000	-23.170155949583421	133437468984970000	18232	133437468984970000	-0.0021829975675169422	133437468984970000	-0.0021829975675169422	133437468984970000	0	133437468984970000	0	133437468984970000	-0.23501526967351083	133437468984970000	-0.21829975675169422
133437468985070000	0.00021829975675169422	133437468985070000	-74.5267036957915	133437468985070000	0.06541642506180001	133437468985070000	-14.429654835657827	133437468985070000	-23.182363353373823	133437468985070000	18232	133437468985070000	-0.0021829975675169422	133437468985070000	-0.0021829975675169422	133437468985070000	0	133437468985070000	0	133437468985070000	-0.23501526967351083	133437468985070000	-0.21829975675169422
133437468985170000	0.00023389259651968031	133437468985170000	-74.429044465468309	133437468985170000	0.055650502029480853	133437468985170000	-14.40524002807703	133437468985170000	-23.121326334421827	133437468985170000	18232	133437468985170000	-0.0023389259651968031	133437468985170000	-0.0023389259651968031	133437468985170000	0	133437468985170000	0	133437468985170000	-0.23501526967351083	133437468985170000	-0.23389259651968031
133437468985270000	0.00021829975675169422	133437468985270000	-74.4412518692587	133437468985270000	0.053209021271401091	133437468985270000	-14.441862239448225	133437468985270000	-23.011459700308237	133437468985270000	18230	133437468985270000	-0.0021829975675169422	133437468985270000	-0.0021829975675169422	133437468985270000	0	133437468985270000	0	133437468985270000	-0.23501526967351083	133437468985270000	-0.21829975675169422
133437468985370000	0.00018711407721572204	133437468985370000	-74.4778740806299	133437468985370000	0.053209021271401091	133437468985370000	-14.478484450819421	133437468985370000	-23.084704123050631	133437468985370000	18232	133437468985370000	-0.0018711407721572204	133437468985370000	-0.0018711407721572204	133437468985370000	0	133437468985370000	0	133437468985370000	-0.23501526967351083	133437468985370000	-0.18711407721572204
133437468985470000	0.00021829975675169422	133437468985470000	-74.392422254097113	133437468985470000	0.059312723166600523	133437468985470000	-14.478484450819421	133437468985470000	-23.072496719260229	133437468985470000	18234	133437468985470000	-0.0021829975675169422	133437468985470000	-0.0021829975675169422	133437468985470000	0	133437468985470000	0	133437468985470000	-0.23501526967351083	133437468985470000	-0.21829975675169422
133437468985570000	0.00020270691698370813	133437468985570000	-74.380214850306714	133437468985570000	0.05809198278756067	133437468985570000	-14.466277047029022	133437468985570000	-23.023667104098635	133437468985570000	18232	133437468985570000	-0.0020270691698370813	133437468985570000	-0.0020270691698370813	133437468985570000	0	133437468985570000	0	133437468985570000	-0.23501526967351083	133437468985570000	-0.20270691698370813
133437468985670000	0.00020270691698370813	133437468985670000	-74.4778740806299	133437468985670000	0.053209021271401091	133437468985670000	-14.466277047029022	133437468985670000	-23.023667104098635	133437468985670000	18233	133437468985670000	-0.0020270691698370813	133437468985670000	-0.0020270691698370813	133437468985670000	0	133437468985670000	0	133437468985670000	-0.23501526967351083	133437468985670000	-0.20270691698370813
133437468985770000	0.00020270691698370813	133437468985770000	-74.5511185033723	133437468985770000	0.04710531937620166	133437468985770000	-14.490691854609823	133437468985770000	-22.974837488937041	133437468985770000	18233	133437468985770000	-0.0020270691698370813	133437468985770000	-0.0020270691698370813	133437468985770000	0	133437468985770000	0	133437468985770000	-0.23501526967351083	133437468985770000	-0.20270691698370813
133437468985870000	0.00020270691698370813	133437468985870000	-74.5022888882107	133437468985870000	0.0373393963438825	133437468985870000	-14.441862239448225	133437468985870000	-23.109118930631428	133437468985870000	18233	133437468985870000	-0.0020270691698370813	133437468985870000	-0.0020270691698370813	133437468985870000	0	133437468985870000	0	133437468985870000	-0.23501526967351083	133437468985870000	-0.20270691698370813
133437468985970000	0.00020270691698370813	133437468985970000	-74.4412518692587	133437468985970000	0.041001617481002228	133437468985970000	-14.429654835657827	133437468985970000	-23.09691152684103	133437468985970000	18233	133437468985970000	-0.0020270691698370813	133437468985970000	-0.0020270691698370813	133437468985970000	0	133437468985970000	0	133437468985970000	-0.23501526967351083	133437468985970000	-0.20270691698370813
133437468986070000	0.00020270691698370813	133437468986070000	-74.4656666768395	133437468986070000	0.071520126956999386	133437468986070000	-14.502899258400221	133437468986070000	-23.09691152684103	133437468986070000	18233	133437468986070000	-0.0020270691698370813	133437468986070000	-0.0020270691698370813	133437468986070000	0	133437468986070000	0	133437468986070000	-0.23501526967351083	133437468986070000	-0.20270691698370813
133437468986170000	0.00018711407721572204	133437468986170000	-74.5022888882107	133437468986170000	0.083727530747398249	133437468986170000	-14.51510666219062	133437468986170000	-23.20677816095462	133437468986170000	18233	133437468986170000	-0.0018711407721572204	133437468986170000	-0.0018711407721572204	133437468986170000	0	133437468986170000	0	133437468986170000	-0.23501526967351083	133437468986170000	-0.18711407721572204
133437468986270000	0.00021829975675169422	133437468986270000	-74.4778740806299	133437468986270000	0.06541642506180001	133437468986270000	-14.466277047029022	133437468986270000	-23.182363353373823	133437468986270000	18234	133437468986270000	-0.0021829975675169422	133437468986270000	-0.0021829975675169422	133437468986270000	0	133437468986270000	0	133437468986270000	-0.23501526967351083	133437468986270000	-0.21829975675169422
133437468986370000	0.00017152123744779146	133437468986370000	-74.392422254097113	133437468986370000	0.05076754051332133	133437468986370000	-14.490691854609823	133437468986370000	-22.999252296517838	133437468986370000	18232	133437468986370000	-0.0017152123744779146	133437468986370000	-0.0017152123744779146	133437468986370000	0	133437468986370000	0	133437468986370000	-0.23501526967351083	133437468986370000	-0.17152123744779146
133437468986470000	0.00020270691698370813	133437468986470000	-74.4534592730491	133437468986470000	0.05076754051332133	133437468986470000	-14.490691854609823	133437468986470000	-23.011459700308237	133437468986470000	18236	133437468986470000	-0.0020270691698370813	133437468986470000	-0.0020270691698370813	133437468986470000	0	133437468986470000	0	133437468986470000	-0.23501526967351083	133437468986470000	-0.20270691698370813
133437468986570000	0.00020270691698370813	133437468986570000	-74.5022888882107	133437468986570000	0.069078646198919624	133437468986570000	-14.490691854609823	133437468986570000	-23.084704123050631	133437468986570000	18233	133437468986570000	-0.0020270691698370813	133437468986570000	-0.0020270691698370813	133437468986570000	0	133437468986570000	0	133437468986570000	-0.23501526967351083	133437468986570000	-0.20270691698370813
133437468986670000	0.00021829975675169422	133437468986670000	-74.4412518692587	133437468986670000	0.073961607715079147	133437468986670000	-14.490691854609823	133437468986670000	-23.09691152684103	133437468986670000	18233	133437468986670000	-0.0021829975675169422	133437468986670000	-0.0021829975675169422	133437468986670000	0	133437468986670000	0	133437468986670000	-0.23501526967351083	133437468986670000	-0.21829975675169422
133437468986770000	0.00021829975675169422	133437468986770000	-74.404629657887511	133437468986770000	0.053209021271401091	133437468986770000	-14.393032624286631	133437468986770000	-23.157948545793023	133437468986770000	18232	133437468986770000	-0.0021829975675169422	133437468986770000	-0.0021829975675169422	133437468986770000	0	133437468986770000	0	133437468986770000	-0.23501526967351083	133437468986770000	-0.21829975675169422
133437468986870000	0.00018711407721572204	133437468986870000	-74.4656666768395	133437468986870000	0.055650502029480853	133437468986870000	-14.417447431867428	133437468986870000	-23.133533738212225	133437468986870000	18232	133437468986870000	-0.0018711407721572204	133437468986870000	-0.0018711407721572204	133437468986870000	0	133437468986870000	0	133437468986870000	-0.23501526967351083	133437468986870000	-0.18711407721572204
133437468986970000	0.00020270691698370813	133437468986970000	-74.563325907162692	133437468986970000	0.053209021271401091	133437468986970000	-14.527314065981019	133437468986970000	-23.09691152684103	133437468986970000	18234	133437468986970000	-0.0020270691698370813	133437468986970000	-0.0020270691698370813	133437468986970000	0	133437468986970000	0	133437468986970000	-0.23501526967351083	133437468986970000	-0.20270691698370813
133437468987070000	0.00020270691698370813	133437468987070000	-74.5022888882107	133437468987070000	0.042222357860042081	133437468987070000	-14.576143681142613	133437468987070000	-23.170155949583421	133437468987070000	18233	133437468987070000	-0.0020270691698370813	133437468987070000	-0.0020270691698370813	133437468987070000	0	133437468987070000	0	133437468987070000	-0.23501526967351083	133437468987070000	-0.20270691698370813
133437468987170000	0.00020270691698370813	133437468987170000	-74.380214850306714	133437468987170000	0.059312723166600523	133437468987170000	-14.551728873561816	133437468987170000	-23.182363353373823	133437468987170000	18233	133437468987170000	-0.0020270691698370813	133437468987170000	-0.0020270691698370813	133437468987170000	0	133437468987170000	0	133437468987170000	-0.23501526967351083	133437468987170000	-0.20270691698370813
133437468987270000	0.00020270691698370813	133437468987270000	-74.429044465468309	133437468987270000	0.070299386577959533	133437468987270000	-14.527314065981019	133437468987270000	-23.133533738212225	133437468987270000	18233	133437468987270000	-0.0020270691698370813	133437468987270000	-0.0020270691698370813	133437468987270000	0	133437468987270000	0	133437468987270000	-0.23501526967351083	133437468987270000	-0.20270691698370813
133437468987370000	0.00018711407721572204	133437468987370000	-74.5267036957915	133437468987370000	0.061754203924680284	133437468987370000	-14.490691854609823	133437468987370000	-23.060289315469831	133437468987370000	18233	133437468987370000	-0.0018711407721572204	133437468987370000	-0.0018711407721572204	133437468987370000	0	133437468987370000	0	133437468987370000	-0.23501526967351083	133437468987370000	-0.18711407721572204
133437468987470000	0.00018711407721572204	133437468987470000	-74.4778740806299	133437468987470000	0.055650502029480853	133437468987470000	-14.466277047029022	133437468987470000	-23.060289315469831	133437468987470000	18234	133437468987470000	-0.0018711407721572204	133437468987470000	-0.0018711407721572204	133437468987470000	0	133437468987470000	0	133437468987470000	-0.23501526967351083	133437468987470000	-0.18711407721572204
133437468987570000	0.00020270691698370813	133437468987570000	-74.429044465468309	133437468987570000	0.038560136722922467	133437468987570000	-14.502899258400221	133437468987570000	-23.121326334421827	133437468987570000	18234	133437468987570000	-0.0020270691698370813	133437468987570000	-0.0020270691698370813	133437468987570000	0	133437468987570000	0	133437468987570000	-0.23501526967351083	133437468987570000	-0.20270691698370813
133437468987670000	0.00021829975675169422	133437468987670000	-74.4778740806299	133437468987670000	0.03611865596484265	133437468987670000	-14.490691854609823	133437468987670000	-23.072496719260229	133437468987670000	18233	133437468987670000	-0.0021829975675169422	133437468987670000	-0.0021829975675169422	133437468987670000	0	133437468987670000	0	133437468987670000	-0.23501526967351083	133437468987670000	-0.21829975675169422
133437468987770000	0.00018711407721572204	133437468987770000	-74.5511185033723	133437468987770000	0.06541642506180001	133437468987770000	-14.417447431867428	133437468987770000	-23.109118930631428	133437468987770000	18232	133437468987770000	-0.0018711407721572204	133437468987770000	-0.0018711407721572204	133437468987770000	0	133437468987770000	0	133437468987770000	-0.23501526967351083	133437468987770000	-0.18711407721572204
133437468987870000	0.00020270691698370813	133437468987870000	-74.5511185033723	133437468987870000	0.071520126956999386	133437468987870000	-14.40524002807703	133437468987870000	-23.060289315469831	133437468987870000	18234	133437468987870000	-0.0020270691698370813	133437468987870000	-0.0020270691698370813	133437468987870000	0	133437468987870000	0	133437468987870000	-0.23501526967351083	133437468987870000	-0.20270691698370813
133437468987970000	0.00021829975675169422	133437468987970000	-74.404629657887511	133437468987970000	0.055650502029480853	133437468987970000	-14.490691854609823	133437468987970000	-23.023667104098635	133437468987970000	18233	133437468987970000	-0.0021829975675169422	133437468987970000	-0.0021829975675169422	133437468987970000	0	133437468987970000	0	133437468987970000	-0.23501526967351083	133437468987970000	-0.21829975675169422
133437468988070000	0.00020270691698370813	133437468988070000	-74.380214850306714	133437468988070000	0.055650502029480853	133437468988070000	-14.490691854609823	133437468988070000	-23.133533738212225	133437468988070000	18232	133437468988070000	-0.0020270691698370813	133437468988070000	-0.0020270691698370813	133437468988070000	0	133437468988070000	0	133437468988070000	-0.23501526967351083	133437468988070000	-0.20270691698370813
133437468988170000	0.00017152123744779146	133437468988170000	-74.5267036957915	133437468988170000	0.055650502029480853	133437468988170000	-14.429654835657827	133437468988170000	-23.09691152684103	133437468988170000	18233	133437468988170000	-0.0017152123744779146	133437468988170000	-0.0017152123744779146	133437468988170000	0	133437468988170000	0	133437468988170000	-0.23501526967351083	133437468988170000	-0.17152123744779146
133437468988270000	0.00018711407721572204	133437468988270000	-74.5267036957915	133437468988270000	0.051988280892361183	133437468988270000	-14.478484450819421	133437468988270000	-22.98704489272744	133437468988270000	18236	133437468988270000	-0.0018711407721572204	133437468988270000	-0.0018711407721572204	133437468988270000	0	133437468988270000	0	133437468988270000	-0.23501526967351083	133437468988270000	-0.18711407721572204
